timestamp,add-chain,add-pre-chain,checkpoint,get-roots,tile
1779967680,100.0000,100.0000,100.0000,100.0000,100.0000
1779985080,100.0000,100.0000,100.0000,100.0000,100.0000
1779994080,100.0000,100.0000,100.0000,100.0000,100.0000
1780003080,100.0000,100.0000,100.0000,100.0000,100.0000
1780005480,100.0000,100.0000,100.0000,100.0000,100.0000
1780023480,100.0000,100.0000,100.0000,100.0000,100.0000
1780043280,100.0000,100.0000,100.0000,100.0000,100.0000
1780055280,100.0000,100.0000,100.0000,100.0000,100.0000
1780068480,100.0000,100.0000,100.0000,100.0000,100.0000
1780079280,100.0000,100.0000,100.0000,100.0000,100.0000
1780081080,100.0000,100.0000,100.0000,100.0000,100.0000
1780089480,100.0000,100.0000,100.0000,100.0000,100.0000
1780101480,100.0000,100.0000,100.0000,100.0000,100.0000
1780117080,100.0000,100.0000,100.0000,100.0000,100.0000
1780124880,100.0000,100.0000,100.0000,100.0000,100.0000
1780132680,100.0000,100.0000,100.0000,100.0000,100.0000
1780138080,100.0000,100.0000,100.0000,100.0000,100.0000
1780148880,100.0000,100.0000,100.0000,100.0000,100.0000
1780154280,100.0000,100.0000,100.0000,100.0000,100.0000
1780158480,100.0000,100.0000,100.0000,100.0000,100.0000
1780168680,100.0000,100.0000,100.0000,100.0000,100.0000
1780174080,100.0000,100.0000,100.0000,100.0000,100.0000
1780175880,100.0000,100.0000,100.0000,100.0000,100.0000
1780181280,100.0000,100.0000,100.0000,100.0000,100.0000
1780187880,100.0000,100.0000,100.0000,100.0000,100.0000
1780205880,100.0000,100.0000,100.0000,100.0000,100.0000
1780219080,100.0000,100.0000,100.0000,100.0000,100.0000
1780224480,100.0000,100.0000,100.0000,100.0000,100.0000
1780235280,100.0000,100.0000,100.0000,100.0000,100.0000
1780238880,100.0000,100.0000,100.0000,100.0000,100.0000
1780244280,100.0000,100.0000,100.0000,100.0000,100.0000
1780251480,100.0000,100.0000,100.0000,100.0000,100.0000
1780258080,100.0000,100.0000,100.0000,100.0000,100.0000
1780261080,100.0000,100.0000,100.0000,100.0000,100.0000
1780264080,100.0000,100.0000,100.0000,100.0000,100.0000
1780284480,100.0000,100.0000,100.0000,100.0000,100.0000
1780303680,100.0000,100.0000,100.0000,100.0000,100.0000
1780323480,100.0000,100.0000,100.0000,100.0000,100.0000
1780342080,100.0000,100.0000,100.0000,100.0000,100.0000
1780349280,100.0000,100.0000,100.0000,100.0000,100.0000
1780360080,100.0000,100.0000,100.0000,100.0000,100.0000
1780380480,100.0000,100.0000,100.0000,100.0000,100.0000
1780395480,100.0000,100.0000,100.0000,100.0000,100.0000
1780409880,100.0000,100.0000,100.0000,100.0000,100.0000
1780426680,100.0000,100.0000,100.0000,100.0000,100.0000
1780433880,100.0000,100.0000,100.0000,100.0000,100.0000
1780440480,100.0000,100.0000,100.0000,100.0000,100.0000
1780459680,100.0000,100.0000,100.0000,100.0000,100.0000
1780478280,100.0000,100.0000,100.0000,100.0000,100.0000
1780493880,100.0000,100.0000,100.0000,100.0000,100.0000
1780509480,100.0000,100.0000,100.0000,100.0000,100.0000
1780520880,100.0000,100.0000,100.0000,100.0000,100.0000
1780543080,100.0000,100.0000,100.0000,100.0000,100.0000
1780561680,100.0000,100.0000,100.0000,100.0000,100.0000
1780570680,100.0000,100.0000,100.0000,100.0000,100.0000
1780583880,100.0000,100.0000,100.0000,100.0000,100.0000
1780591080,100.0000,100.0000,100.0000,100.0000,100.0000
1780600680,100.0000,100.0000,100.0000,100.0000,100.0000
1780607880,100.0000,100.0000,100.0000,100.0000,100.0000
1780613880,100.0000,100.0000,100.0000,100.0000,100.0000
1780630680,100.0000,100.0000,100.0000,100.0000,100.0000
1780646280,100.0000,100.0000,100.0000,100.0000,100.0000
1780655880,100.0000,100.0000,100.0000,100.0000,100.0000
1780669080,100.0000,100.0000,100.0000,100.0000,100.0000
1780679280,100.0000,100.0000,100.0000,100.0000,100.0000
1780682880,100.0000,100.0000,100.0000,100.0000,100.0000
1780690680,100.0000,100.0000,100.0000,100.0000,100.0000
1780697880,100.0000,100.0000,100.0000,100.0000,100.0000
1780714080,100.0000,100.0000,100.0000,100.0000,100.0000
1780728480,100.0000,100.0000,100.0000,100.0000,100.0000
1780737480,100.0000,100.0000,100.0000,100.0000,100.0000
1780744080,100.0000,100.0000,100.0000,100.0000,100.0000
1780750080,100.0000,100.0000,100.0000,100.0000,100.0000
1780756080,100.0000,100.0000,100.0000,100.0000,100.0000
1780762080,100.0000,100.0000,100.0000,100.0000,100.0000
1780772280,100.0000,100.0000,100.0000,100.0000,100.0000
1780778280,100.0000,100.0000,100.0000,100.0000,100.0000
1780784280,100.0000,100.0000,100.0000,100.0000,100.0000
1780800480,100.0000,100.0000,100.0000,100.0000,100.0000
1780818480,100.0000,100.0000,100.0000,100.0000,100.0000
1780824480,100.0000,100.0000,100.0000,100.0000,100.0000
1780834680,100.0000,100.0000,100.0000,100.0000,100.0000
1780840680,100.0000,100.0000,100.0000,100.0000,100.0000
1780846680,100.0000,100.0000,100.0000,100.0000,100.0000
1780853280,100.0000,100.0000,100.0000,100.0000,100.0000
1780859280,100.0000,100.0000,100.0000,100.0000,100.0000
1780866480,100.0000,100.0000,100.0000,100.0000,100.0000
1780878480,100.0000,100.0000,100.0000,100.0000,100.0000
1780899480,100.0000,100.0000,100.0000,100.0000,100.0000
1780915680,100.0000,100.0000,100.0000,100.0000,100.0000
1780931880,100.0000,100.0000,100.0000,100.0000,100.0000
1780939680,100.0000,100.0000,100.0000,100.0000,100.0000
1780951680,100.0000,100.0000,100.0000,100.0000,100.0000
1780955280,100.0000,100.0000,100.0000,100.0000,100.0000
1780969080,100.0000,100.0000,100.0000,100.0000,100.0000
1780991280,100.0000,100.0000,100.0000,100.0000,100.0000
1781002080,100.0000,100.0000,100.0000,100.0000,100.0000
1781014680,100.0000,100.0000,100.0000,100.0000,100.0000
1781025480,100.0000,100.0000,100.0000,100.0000,100.0000
1781029080,100.0000,100.0000,100.0000,100.0000,100.0000
1781039880,100.0000,100.0000,100.0000,100.0000,100.0000
1781043480,100.0000,100.0000,100.0000,100.0000,100.0000
1781060880,100.0000,100.0000,100.0000,100.0000,100.0000
1781078880,100.0000,100.0000,100.0000,100.0000,100.0000
1781090880,100.0000,100.0000,100.0000,100.0000,100.0000
1781099880,100.0000,100.0000,100.0000,100.0000,100.0000
1781115480,100.0000,100.0000,100.0000,100.0000,100.0000
1781119080,100.0000,100.0000,100.0000,100.0000,100.0000
1781126880,100.0000,100.0000,100.0000,100.0000,100.0000
1781147280,100.0000,100.0000,100.0000,100.0000,100.0000
1781162280,100.0000,100.0000,100.0000,100.0000,100.0000
1781181480,100.0000,100.0000,100.0000,100.0000,100.0000
1781195880,100.0000,100.0000,100.0000,100.0000,100.0000
1781207280,100.0000,100.0000,100.0000,100.0000,100.0000
1781243280,100.0000,100.0000,100.0000,100.0000,100.0000
1781260080,100.0000,100.0000,100.0000,100.0000,100.0000
1781270880,100.0000,100.0000,100.0000,100.0000,100.0000
1781281080,100.0000,100.0000,100.0000,100.0000,100.0000
1781287680,100.0000,100.0000,100.0000,100.0000,100.0000
1781291280,100.0000,100.0000,100.0000,100.0000,100.0000
1781296680,100.0000,100.0000,100.0000,100.0000,100.0000
1781309880,100.0000,100.0000,100.0000,100.0000,100.0000
1781328480,100.0000,100.0000,100.0000,100.0000,100.0000
1781340480,100.0000,100.0000,100.0000,100.0000,100.0000
1781349480,100.0000,100.0000,100.0000,100.0000,100.0000
1781358480,100.0000,100.0000,100.0000,100.0000,100.0000
1781364480,100.0000,100.0000,100.0000,100.0000,100.0000
1781373480,100.0000,100.0000,100.0000,100.0000,100.0000
1781380680,100.0000,100.0000,100.0000,100.0000,100.0000
1781386680,100.0000,100.0000,100.0000,100.0000,100.0000
1781398680,100.0000,100.0000,100.0000,100.0000,100.0000
1781416680,100.0000,100.0000,100.0000,100.0000,100.0000
1781429280,100.0000,100.0000,100.0000,100.0000,100.0000
1781438880,100.0000,100.0000,100.0000,100.0000,100.0000
1781445480,100.0000,100.0000,100.0000,100.0000,100.0000
1781451480,100.0000,100.0000,100.0000,100.0000,100.0000
1781460480,100.0000,100.0000,100.0000,100.0000,100.0000
1781463480,100.0000,100.0000,100.0000,100.0000,100.0000
1781472480,100.0000,100.0000,100.0000,100.0000,100.0000
1781485680,100.0000,100.0000,100.0000,100.0000,100.0000
1781508480,100.0000,100.0000,100.0000,100.0000,100.0000
1781527680,100.0000,100.0000,100.0000,100.0000,100.0000
1781542080,100.0000,100.0000,100.0000,100.0000,100.0000
1781556480,100.0000,100.0000,100.0000,100.0000,100.0000
1781563080,100.0000,100.0000,100.0000,100.0000,100.0000
1781585280,100.0000,100.0000,100.0000,100.0000,100.0000
1781605080,100.0000,100.0000,100.0000,100.0000,100.0000
1781625480,100.0000,100.0000,100.0000,100.0000,100.0000
1781629080,100.0000,100.0000,100.0000,100.0000,100.0000
1781636280,100.0000,100.0000,100.0000,100.0000,100.0000
1781669280,100.0000,100.0000,100.0000,100.0000,100.0000
1781687880,100.0000,100.0000,100.0000,100.0000,100.0000
1781700480,100.0000,100.0000,100.0000,100.0000,100.0000
1781713080,100.0000,100.0000,100.0000,100.0000,100.0000
1781729880,100.0000,100.0000,100.0000,100.0000,100.0000
1781733480,100.0000,100.0000,100.0000,100.0000,100.0000
1781755680,100.0000,100.0000,100.0000,100.0000,100.0000
1781772480,100.0000,100.0000,100.0000,100.0000,100.0000
1781785680,100.0000,100.0000,100.0000,100.0000,100.0000
1781800680,100.0000,100.0000,100.0000,100.0000,100.0000
1781812680,100.0000,100.0000,100.0000,100.0000,100.0000
1781819280,100.0000,100.0000,100.0000,100.0000,100.0000
1781829480,100.0000,100.0000,100.0000,100.0000,100.0000
1781849280,100.0000,100.0000,100.0000,100.0000,100.0000
1781869080,100.0000,100.0000,100.0000,100.0000,100.0000
1781879880,100.0000,100.0000,100.0000,100.0000,100.0000
1781887080,100.0000,100.0000,100.0000,100.0000,100.0000
1781894880,100.0000,100.0000,100.0000,100.0000,100.0000
1781901480,100.0000,100.0000,100.0000,100.0000,100.0000
1781907480,100.0000,100.0000,100.0000,100.0000,100.0000
1781926080,100.0000,100.0000,100.0000,100.0000,100.0000
1781938680,100.0000,100.0000,100.0000,100.0000,100.0000
1781947680,100.0000,100.0000,100.0000,100.0000,100.0000
1781957280,100.0000,100.0000,100.0000,100.0000,100.0000
1781965680,100.0000,100.0000,100.0000,100.0000,100.0000
1781971080,100.0000,100.0000,100.0000,100.0000,100.0000
1781977680,100.0000,100.0000,100.0000,100.0000,100.0000
1781983680,100.0000,100.0000,100.0000,100.0000,100.0000
1781989680,100.0000,100.0000,100.0000,100.0000,100.0000
1782002280,100.0000,100.0000,100.0000,100.0000,100.0000
1782021480,100.0000,100.0000,100.0000,100.0000,100.0000
1782035880,100.0000,100.0000,100.0000,100.0000,100.0000
1782044880,100.0000,100.0000,100.0000,100.0000,100.0000
1782052080,100.0000,100.0000,100.0000,100.0000,100.0000
1782058680,100.0000,100.0000,100.0000,100.0000,100.0000
1782064680,100.0000,100.0000,100.0000,100.0000,100.0000
1782070680,100.0000,100.0000,100.0000,100.0000,100.0000
1782076680,100.0000,100.0000,100.0000,100.0000,100.0000
1782088680,100.0000,100.0000,100.0000,100.0000,100.0000
1782114480,100.0000,100.0000,100.0000,100.0000,100.0000
1782134280,100.0000,100.0000,100.0000,100.0000,100.0000
1782149280,100.0000,100.0000,100.0000,100.0000,100.0000
1782158880,100.0000,100.0000,100.0000,100.0000,100.0000
1782164880,100.0000,100.0000,100.0000,100.0000,100.0000
1782182280,100.0000,100.0000,100.0000,100.0000,100.0000
1782196680,100.0000,100.0000,100.0000,100.0000,100.0000
1782211080,100.0000,100.0000,100.0000,100.0000,100.0000
1782221280,100.0000,100.0000,100.0000,100.0000,100.0000
1782231480,100.0000,100.0000,100.0000,100.0000,100.0000
1782238080,100.0000,100.0000,100.0000,100.0000,100.0000
1782244080,100.0000,100.0000,100.0000,100.0000,100.0000
1782250080,100.0000,100.0000,100.0000,100.0000,100.0000
1782272880,100.0000,100.0000,100.0000,100.0000,100.0000
1782292080,100.0000,100.0000,100.0000,100.0000,100.0000
1782298680,100.0000,100.0000,100.0000,100.0000,100.0000
1782305280,100.0000,100.0000,100.0000,100.0000,100.0000
1782315480,100.0000,100.0000,100.0000,100.0000,100.0000
1782322680,100.0000,100.0000,100.0000,100.0000,100.0000
1782330480,100.0000,100.0000,100.0000,100.0000,100.0000
1782335280,100.0000,100.0000,100.0000,100.0000,100.0000
1782344280,100.0000,100.0000,100.0000,100.0000,100.0000
1782361680,100.0000,100.0000,100.0000,100.0000,100.0000
1782375480,100.0000,100.0000,100.0000,100.0000,100.0000
1782383280,100.0000,100.0000,100.0000,100.0000,100.0000
1782397680,100.0000,100.0000,100.0000,100.0000,100.0000
1782406680,100.0000,100.0000,100.0000,100.0000,100.0000
1782413880,100.0000,100.0000,100.0000,100.0000,100.0000
1782422880,100.0000,100.0000,100.0000,100.0000,100.0000
1782427680,100.0000,100.0000,100.0000,100.0000,100.0000
1782446280,100.0000,100.0000,100.0000,100.0000,100.0000
1782457080,100.0000,100.0000,100.0000,100.0000,100.0000
1782468480,100.0000,100.0000,100.0000,100.0000,100.0000
1782482880,100.0000,100.0000,100.0000,100.0000,100.0000
1782490080,100.0000,100.0000,100.0000,100.0000,100.0000
1782497880,100.0000,100.0000,100.0000,100.0000,100.0000
1782505680,100.0000,100.0000,100.0000,100.0000,100.0000
1782511680,100.0000,100.0000,100.0000,100.0000,100.0000
1782518280,100.0000,100.0000,100.0000,100.0000,100.0000
1782716880,100.0000,100.0000,100.0000,100.0000,100.0000
1782741480,100.0000,100.0000,100.0000,100.0000,100.0000
1782743880,100.0000,100.0000,100.0000,100.0000,100.0000
1782757680,100.0000,100.0000,100.0000,100.0000,100.0000
1782760680,100.0000,100.0000,100.0000,100.0000,100.0000
1782769080,100.0000,100.0000,100.0000,100.0000,100.0000
1782775080,100.0000,100.0000,100.0000,100.0000,100.0000
1782794880,100.0000,100.0000,100.0000,100.0000,100.0000
1782807480,100.0000,100.0000,100.0000,100.0000,100.0000
1782817080,100.0000,100.0000,100.0000,100.0000,100.0000
1782823680,100.0000,100.0000,100.0000,100.0000,100.0000
1782833880,100.0000,100.0000,100.0000,100.0000,100.0000
1782842280,100.0000,100.0000,100.0000,100.0000,100.0000
1782847680,100.0000,100.0000,100.0000,100.0000,100.0000
1782854280,100.0000,100.0000,100.0000,100.0000,100.0000
1782858480,100.0000,100.0000,100.0000,100.0000,100.0000
1782882480,100.0000,100.0000,100.0000,100.0000,100.0000
1782895080,100.0000,100.0000,100.0000,100.0000,100.0000
1782910680,100.0000,100.0000,100.0000,100.0000,100.0000
1782916080,100.0000,100.0000,100.0000,100.0000,100.0000
1782931080,100.0000,100.0000,100.0000,100.0000,100.0000
1782937080,100.0000,100.0000,100.0000,100.0000,100.0000
1782941880,100.0000,100.0000,100.0000,100.0000,100.0000
1782946680,,,100.0000,100.0000,100.0000
1782964680,,,100.0000,100.0000,100.0000
1782982080,,,100.0000,100.0000,100.0000
1782993480,,,100.0000,100.0000,100.0000
1783000080,,,100.0000,100.0000,100.0000
1783007880,,,100.0000,100.0000,100.0000
1783015080,,,100.0000,100.0000,100.0000
1783021680,,,100.0000,100.0000,100.0000
1783024080,,,100.0000,100.0000,100.0000
1783036080,,,100.0000,100.0000,100.0000
1783054680,,,100.0000,100.0000,100.0000
1783061880,,,100.0000,100.0000,100.0000
1783073880,,,100.0000,100.0000,100.0000
1783081080,,,100.0000,100.0000,100.0000
1783088880,,,100.0000,100.0000,100.0000
1783100280,,,100.0000,100.0000,100.0000
1783107480,,,100.0000,100.0000,100.0000
1783114680,,,100.0000,100.0000,100.0000
1783119480,,,100.0000,100.0000,100.0000
1783135080,,,100.0000,100.0000,100.0000
1783146480,,,100.0000,100.0000,100.0000
1783153680,,,100.0000,100.0000,100.0000
1783162080,,,100.0000,100.0000,100.0000
1783169880,,,100.0000,100.0000,100.0000
1783176480,,,100.0000,100.0000,100.0000
1783184280,,,100.0000,100.0000,100.0000
1783186680,,,100.0000,100.0000,100.0000
1783192080,,,100.0000,100.0000,100.0000
1783197480,,,100.0000,100.0000,100.0000
1783202280,,,100.0000,100.0000,100.0000
1783205880,,,100.0000,100.0000,100.0000
1783210680,,,100.0000,100.0000,100.0000
1783226880,,,100.0000,100.0000,100.0000
1783241280,,,100.0000,100.0000,100.0000
1783246680,,,100.0000,100.0000,100.0000
1783250880,,,100.0000,100.0000,100.0000
1783259280,,,100.0000,100.0000,100.0000
1783267680,,,100.0000,100.0000,100.0000
1783271280,,,100.0000,100.0000,100.0000
1783279080,,,100.0000,100.0000,100.0000
1783283880,,,100.0000,100.0000,100.0000
1783287480,,,100.0000,100.0000,100.0000
1783291680,,,100.0000,100.0000,100.0000
1783310280,,,100.0000,100.0000,100.0000
1783328280,,,100.0000,100.0000,100.0000
1783340880,,,100.0000,100.0000,100.0000
1783352880,,,100.0000,100.0000,100.0000
1783361880,,,100.0000,100.0000,100.0000
1783399080,,,100.0000,100.0000,100.0000
1783409280,,,100.0000,100.0000,100.0000
1783427280,,,100.0000,100.0000,100.0000
1783436880,,,100.0000,100.0000,100.0000
1783439880,,,100.0000,100.0000,100.0000
1783448280,,,100.0000,100.0000,100.0000
1783459080,,,100.0000,100.0000,100.0000
1783463880,,,100.0000,100.0000,100.0000
1783468680,,,100.0000,100.0000,100.0000
1783481280,,,100.0000,100.0000,100.0000
1783495080,,,100.0000,100.0000,100.0000
1783503480,,,100.0000,100.0000,100.0000
1783506480,,,100.0000,100.0000,100.0000
1783516680,,,100.0000,100.0000,100.0000
1783528080,,,100.0000,100.0000,100.0000
1783534680,,,100.0000,100.0000,100.0000
1783541280,,,100.0000,100.0000,100.0000
1783546680,,,100.0000,100.0000,100.0000
1783550880,,,100.0000,100.0000,100.0000
1783567680,,,100.0000,100.0000,100.0000
1783576680,,,100.0000,100.0000,100.0000
1783592280,,,100.0000,100.0000,100.0000
1783603080,,,100.0000,100.0000,100.0000
1783613280,,,100.0000,100.0000,100.0000
1783658880,,,100.0000,100.0000,100.0000
1783672680,,,100.0000,100.0000,100.0000
1783682280,,,100.0000,100.0000,100.0000
1783696080,,,100.0000,100.0000,100.0000
1783704480,,,100.0000,100.0000,100.0000
1783708680,,,100.0000,100.0000,100.0000
1783716480,,,100.0000,100.0000,100.0000
1783718880,,,100.0000,100.0000,100.0000
1783723080,,,100.0000,100.0000,100.0000
1783727880,,,100.0000,100.0000,100.0000
1783739280,,,100.0000,100.0000,100.0000
1783745280,,,100.0000,100.0000,100.0000
1783757880,,,100.0000,100.0000,100.0000
1783761480,,,100.0000,100.0000,100.0000
1783769880,,,100.0000,100.0000,100.0000
1783775880,,,100.0000,100.0000,100.0000
1783781880,,,100.0000,100.0000,100.0000
1783788480,,,100.0000,100.0000,100.0000
1783792080,,,100.0000,100.0000,100.0000
1783796880,,,100.0000,100.0000,100.0000
1783799280,,,100.0000,100.0000,100.0000
1783806480,,,100.0000,100.0000,100.0000
1783810680,,,100.0000,100.0000,100.0000
1783815480,,,100.0000,100.0000,100.0000
1783820880,,,100.0000,100.0000,100.0000
1783874880,,,100.0000,100.0000,100.0000
1783877880,,,100.0000,100.0000,100.0000
1783882080,,,100.0000,100.0000,100.0000
1783886280,,,100.0000,100.0000,100.0000
1783891680,,,100.0000,100.0000,100.0000
1783894080,,,100.0000,100.0000,100.0000
1783903080,,,100.0000,100.0000,100.0000
1783916280,,,100.0000,100.0000,100.0000
1783926480,,,100.0000,100.0000,100.0000
1783939680,,,100.0000,100.0000,100.0000
1783954080,,,100.0000,100.0000,100.0000
1783960080,,,100.0000,100.0000,100.0000
1783966080,,,100.0000,100.0000,100.0000
1783970880,,,100.0000,100.0000,100.0000
1783978680,,,100.0000,100.0000,100.0000
1783981080,,,100.0000,100.0000,100.0000
1783983480,,,100.0000,100.0000,100.0000
1783999680,,,100.0000,100.0000,100.0000
1784008680,,,100.0000,100.0000,100.0000
1784013480,,,100.0000,100.0000,100.0000
1784024280,,,100.0000,100.0000,100.0000
1784029080,,,100.0000,100.0000,100.0000
1784038680,,,100.0000,100.0000,100.0000
1784043480,,,100.0000,100.0000,100.0000
1784130480,,,100.0000,100.0000,100.0000
1784135280,,,100.0000,100.0000,100.0000
1784141280,,,100.0000,100.0000,100.0000
1784146080,,,100.0000,100.0000,100.0000
1784149080,,,100.0000,100.0000,100.0000
1784152680,,,100.0000,100.0000,100.0000
1784156280,,,100.0000,100.0000,100.0000
1784171880,,,100.0000,100.0000,100.0000
1784179080,,,100.0000,100.0000,100.0000
1784189280,,,100.0000,100.0000,100.0000
1784192880,,,100.0000,100.0000,100.0000
1784201280,,,100.0000,100.0000,100.0000
1784211480,,,100.0000,100.0000,100.0000
1784215080,,,100.0000,100.0000,100.0000
1784218080,,,100.0000,100.0000,100.0000
1784230080,,,100.0000,100.0000,100.0000
1784244480,,,100.0000,100.0000,100.0000
1784255280,,,100.0000,100.0000,100.0000
1784262480,,,100.0000,100.0000,100.0000
1784273880,,,100.0000,100.0000,100.0000
1784281680,,,100.0000,100.0000,100.0000
1784289480,,,100.0000,100.0000,100.0000
1784301480,,,100.0000,100.0000,100.0000
1784321280,,,100.0000,100.0000,100.0000
1784324880,,,100.0000,100.0000,100.0000
1784344680,,,100.0000,100.0000,100.0000
1784352480,,,100.0000,100.0000,100.0000
1784359080,,,100.0000,100.0000,100.0000
1784362680,,,100.0000,100.0000,100.0000
1784369880,,,100.0000,100.0000,100.0000
1784373480,,,100.0000,100.0000,100.0000
1784377080,,,100.0000,100.0000,100.0000
1784383680,,,100.0000,100.0000,100.0000
1784386680,,,100.0000,100.0000,100.0000
1784392680,,,100.0000,100.0000,100.0000
1784395680,,,100.0000,100.0000,100.0000
1784404680,,,100.0000,100.0000,100.0000
1784407680,,,100.0000,100.0000,100.0000
1784411880,,,100.0000,100.0000,100.0000
1784419080,,,100.0000,100.0000,100.0000
1784431680,,,100.0000,100.0000,100.0000
1784441280,,,100.0000,100.0000,100.0000
1784452080,,,100.0000,100.0000,100.0000
1784455680,,,100.0000,100.0000,100.0000
1784465280,,,100.0000,100.0000,100.0000
1784471880,,,100.0000,100.0000,100.0000
1784474880,,,100.0000,100.0000,100.0000
1784477880,,,100.0000,100.0000,100.0000
1784481480,,,100.0000,100.0000,100.0000
1784485680,,,100.0000,100.0000,100.0000
1784492880,,,100.0000,100.0000,100.0000
1784496480,,,100.0000,100.0000,100.0000
1784504280,,,100.0000,100.0000,100.0000
1784520480,,,100.0000,100.0000,100.0000
1784530680,,,100.0000,100.0000,100.0000
1784542080,,,100.0000,100.0000,100.0000
1784550480,,,100.0000,100.0000,100.0000
1784556480,,,100.0000,100.0000,100.0000
1784564880,,,100.0000,100.0000,100.0000
1784566680,,,100.0000,100.0000,100.0000
1784575080,,,100.0000,100.0000,100.0000
1784582280,,,100.0000,100.0000,100.0000
1784591280,,,100.0000,100.0000,100.0000
1784605680,,,100.0000,100.0000,100.0000
1784615880,,,100.0000,100.0000,100.0000
1784622480,,,100.0000,100.0000,100.0000
1784629680,,,100.0000,100.0000,100.0000
1784644080,,,100.0000,100.0000,100.0000
1784647680,,,100.0000,100.0000,100.0000
1784654880,,,100.0000,100.0000,100.0000
1784662080,,,100.0000,100.0000,100.0000
1784669280,,,100.0000,100.0000,100.0000
1784677080,,,100.0000,100.0000,100.0000
1784690880,,,100.0000,100.0000,100.0000
1784701680,,,100.0000,100.0000,100.0000
1784711880,,,100.0000,100.0000,100.0000
